Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
LR027880:1478125:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1428	1478108	1481956	+		hypothetical protein	1478108	1481956
LR027880:777267:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.782	776390	777268	+	rfbA	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	776390	777268
LR027880:1923673:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1873	1923054	1924832	+		Two-component system sensor histidine kinase	1923054	1924832
LR027880:2037731:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1973	2034531	2038925	+		hypothetical protein	2034531	2038925
LR027880:2131201:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2074	2131088	2131213	+		hypothetical protein	2131088	2131213
LR027880:229588:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:1965447:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:523987:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:125927:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:430345:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:709068:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:2083384:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:2299969:1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:4481942:1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:138891:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:138898:1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:138910:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:2084865:1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:3702835:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:776385:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:4050528:-1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:4050532:1	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:1384200:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1345	1384160	1384306	-		hypothetical protein	1384160	1384306
LR027880:3046874:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3002	3046419	3048407	-	recQ	ATP-dependent DNA helicase RecQ	3046419	3048407
LR027880:3046870:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3002	3046419	3048407	-	recQ	ATP-dependent DNA helicase RecQ	3046419	3048407
LR027880:3677761:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3570	3675223	3677916	-	smc_6	hypothetical protein	3675223	3677916
LR027880:4063646:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3934	4063578	4063703	-		hypothetical protein	4063578	4063703
LR027880:4069474:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3939	4069228	4069929	-	gph_3	Phosphoglycolate phosphatase (EC 3.1.3.18)	4069228	4069929
LR027880:2311510:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2243	2310918	2313878	-	infB	Translation initiation factor 2	2310918	2313878
LR027880:2311515:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2243	2310918	2313878	-	infB	Translation initiation factor 2	2310918	2313878
LR027880:3677719:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3570	3675223	3677916	-	smc_6	hypothetical protein	3675223	3677916
LR027880:2130037:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2072	2129515	2130303	-		Uncharacterized protein, YkwD family	2129515	2130303
LR027880:2385498:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2318	2385211	2385966	-		Flagellar basal-body rod modification protein FlgD	2385211	2385966
LR027880:2385495:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2318	2385211	2385966	-		Flagellar basal-body rod modification protein FlgD	2385211	2385966
LR027880:3615348:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3512	3614881	3616209	-	cwlO	hypothetical protein	3614881	3616209
LR027880:4331481:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.4179	4330172	4331566	-		Multiple sugar ABC transporter, substrate-binding protein MsmE	4330172	4331566
LR027880:4331481:1	536231.75	Roseburia intestinalis L1-82	LR027880	sig_peptide	fig|536231.75.sig_peptide.229	4331462	4331566	-		predicted cleavage at residue 35	4331462	4331566
LR027880:4419513:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.4270	4419475	4419615	-		hypothetical protein	4419475	4419615
LR027880:1567714:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1516	1566972	1567793	-	immR_2	Transcriptional regulator	1566972	1567793
NC_003228:372661:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.309	370553	372952	+		alpha-L-arabinofuranosidase (EC 3.2.1.55)	370553	372952
NC_003228:372667:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.309	370553	372952	+		alpha-L-arabinofuranosidase (EC 3.2.1.55)	370553	372952
NC_003228:2112612:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1783	2111487	2112704	+		N-acetylneuraminate mutarotase	2111487	2112704
NC_003228:4670353:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.4049	4670328	4670540	+		hypothetical protein	4670328	4670540
NC_003228:4670468:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.4049	4670328	4670540	+		hypothetical protein	4670328	4670540
NC_003228:1006650:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.802	1006611	1006724	+		hypothetical protein	1006611	1006724
NC_003228:1324949:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1051	1323557	1324951	+		Predicted ATPase (AAA+ superfamily)	1323557	1324951
NC_003228:1871574:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1568	1870953	1872200	+		RND efflux system, membrane fusion protein	1870953	1872200
NC_003228:1871579:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1568	1870953	1872200	+		RND efflux system, membrane fusion protein	1870953	1872200
NC_003228:1989870:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1667	1989541	1992090	+		putative capsule polysaccharide export protein	1989541	1992090
NC_003228:2315412:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1960	2315402	2316394	+		Acetyltransferase	2315402	2316394
NC_003228:2315427:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1960	2315402	2316394	+		Acetyltransferase	2315402	2316394
NC_003228:2315424:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1960	2315402	2316394	+		Acetyltransferase	2315402	2316394
NC_003228:4096703:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3538	4095292	4096815	+		hypothetical protein	4095292	4096815
NC_003228:23081:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1630172:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2540436:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4759547:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4840761:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1164274:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2069046:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2128044:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4158098:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:246416:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:416586:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:492462:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:586843:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:987492:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1012384:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1153894:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1153900:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1181154:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1324956:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1432768:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1432802:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1634136:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1805708:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2541497:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2541504:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2546667:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2546738:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2546674:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2774830:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:3621316:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:3915278:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:3948731:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4010413:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4057873:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4303314:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4731274:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4808480:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4976768:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:5052344:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:5131130:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:5197083:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:352593:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:418338:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:513414:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:643527:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:714066:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:714070:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:752598:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:752979:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1969466:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2926286:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:3394782:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:3477683:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:4312115:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1420706:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1333181:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2235450:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:787174:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.640	787148	787369	-		hypothetical protein	787148	787369
NC_003228:4079142:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3523	4078957	4079748	-		Glycosyl transferase, family 2	4078957	4079748
NC_003228:4921720:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.4289	4920640	4922322	-		Putative carboxy-terminal processing protease (EC 3.4.21.102)	4920640	4922322
NC_003228:2460468:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2083	2459021	2460469	-		sodium/iodide co-transporter	2459021	2460469
NC_003228:3707134:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3203	3706842	3708029	-		hypothetical protein	3706842	3708029
NC_003228:3743131:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3234	3742739	3743194	-		Lipoprotein	3742739	3743194
NC_003228:4507501:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3900	4506985	4507875	-		hypothetical protein	4506985	4507875
NC_003228:4510319:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3901	4507925	4510399	-		hypothetical protein	4507925	4510399
NC_003228:4510309:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3901	4507925	4510399	-		hypothetical protein	4507925	4510399
NC_003228:3886845:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3359	3886836	3890708	-		DNA-binding response regulator, AraC family	3886836	3890708
NC_003228:4231921:-1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3659	4231792	4232112	-		Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	4231792	4232112
NC_003228:4974924:1	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.4330	4974270	4975457	-		hypothetical protein	4974270	4975457
NC_008618:737677:-1	367928.6	Bifidobacterium adolescentis ATCC 15703	NC_008618	CDS	fig|367928.6.peg.640	737058	738371	+	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	737058	738371
NC_009614:1361746:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1061	1361319	1361963	+		hypothetical protein	1361319	1361963
NC_009614:1361743:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1061	1361319	1361963	+		hypothetical protein	1361319	1361963
NC_009614:1917437:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1501	1917421	1918254	+		hypothetical protein	1917421	1918254
NC_009614:1517885:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1172	1517767	1517886	+		hypothetical protein	1517767	1517886
NC_009614:2587616:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2070	2587550	2587705	+		hypothetical protein	2587550	2587705
NC_009614:2620301:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2094	2620058	2620684	+		rhamnogalacturonan acetylesterase	2620058	2620684
NC_009614:1917347:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1918264:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:636999:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:781036:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3327476:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3430835:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4115987:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4799053:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4872566:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3296499:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3296495:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4341849:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4668994:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:637000:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4510944:-1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1422254:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1108	1422242	1422361	-		hypothetical protein	1422242	1422361
NC_009614:2543689:1	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2031	2543619	2543846	-		hypothetical protein	2543619	2543846
NZ_DS483482:369931:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483482	CDS	fig|411485.10.peg.390	369223	369966	+		Chaperone protein DnaJ	441341	442084
NZ_DS483482:240533:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483482	CDS	fig|411485.10.peg.280	240486	241367	-		Aldose 1-epimerase	312604	313485
NZ_DS483493:26217:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483493	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483495:66247:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483495	CDS	fig|411485.10.peg.911	66200	66319	+		hypothetical protein	991498	991617
NZ_DS483495:74476:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483495	CDS	fig|411485.10.peg.918	72182	74653	-		Translation initiation factor 2	997480	999951
NZ_DS483497:14253:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483497	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483498:90408:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483498	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483500:87352:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483500	CDS	fig|411485.10.peg.1410	86788	87792	+		TRAP-type C4-dicarboxylate transport system, periplasmic component	1557654	1558658
NZ_DS483500:87347:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483500	CDS	fig|411485.10.peg.1410	86788	87792	+		TRAP-type C4-dicarboxylate transport system, periplasmic component	1557654	1558658
NZ_DS483501:93447:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483501	CDS	fig|411485.10.peg.1652	93143	94474	+		Seryl-tRNA synthetase (EC 6.1.1.11)	1860454	1861785
NZ_DS483501:93463:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483501	CDS	fig|411485.10.peg.1652	93143	94474	+		Seryl-tRNA synthetase (EC 6.1.1.11)	1860454	1861785
NZ_DS483503:699074:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2506	698620	699507	+		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	2826383	2827270
NZ_DS483503:699078:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2506	698620	699507	+		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	2826383	2827270
NZ_DS483503:291150:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483503:901367:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483503:901360:-1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483503:503693:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS483503:525462:1	411485.1	Faecalibacterium prausnitzii M21/2	NZ_DS483503	CDS	fig|411485.10.peg.2367	525221	526903	-		Phosphomannomutase (EC 5.4.2.8)	2652984	2654666
NZ_DS499580:146708:1	445970.5	Alistipes putredinis DSM 17216	NZ_DS499580	CDS	fig|445970.5.peg.1843	145053	147098	-		Toprim domain protein	1988475	1990520
NZ_DS499662:123208:1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499662	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS499671:8615:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499671	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS499672:123930:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499672	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS499673:10594:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	-1	-1	-1	-1	+	-1.0	-1	-1	-1
