Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
CP072255:744108-744121-744173-744186	997890.6	Bacteroides uniformis CL03T12C37	CP072255	repeat_region	fig|997890.6.repeat.6	742456	745638	+		repeat region	742456	745638
CP072255:913114-913127-913179-913192	997890.6	Bacteroides uniformis CL03T12C37	CP072255	repeat_region	fig|997890.6.repeat.8	913040	914645	+		repeat region	913040	914645
CP072255:934809-934828-935112-935131	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.824	934785	934916	+		hypothetical protein	934785	934916
CP072255:934809-934828-935112-935131	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.825	934929	937397	+		Polysialic acid transport protein KpsD precursor	934929	937397
CP072255:937660-937680-938181-938201	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.826	937406	938512	+		putative protein involved in capsular polysaccharide biosynthesis	937406	938512
CP072255:1140788-1140823-1140895-1140930	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1184576-1184607-1184780-1184811	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1505103-1505122-1505362-1505381	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1615249-1615261-1615339-1615351	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1618825-1618845-1618997-1619017	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1733265-1733283-1733333-1733351	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:2049913-2049940-2050016-2050043	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:2402703-2402724-2402897-2402918	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:2457687-2457703-2457787-2457803	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:2685522-2685545-2685595-2685618	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:288865-288884-288916-288935	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:2921787-2921805-2921860-2921878	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:3181233-3181275-3181343-3181385	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:3593497-3593533-3593568-3593604	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:3888655-3888687-3888727-3888759	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:3914191-3914207-3914283-3914299	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:3947302-3947321-3947353-3947372	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:4197279-4197308-4197340-4197369	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:4524633-4524665-4524709-4524741	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:4605575-4605591-4605714-4605730	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:4787472-4787486-4787547-4787561	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:985544-985566-985849-985871	997890.6	Bacteroides uniformis CL03T12C37	CP072255	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072255:1693910-1693923-1693959-1693972	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.1569	1693781	1694104	-		hypothetical protein	1693781	1694104
CP072255:1823653-1823666-1823825-1823838	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.1697	1823292	1825301	-	glgB	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	1823292	1825301
CP072255:1864727-1864740-1865031-1865044	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.1736	1863489	1864763	-		NADH dehydrogenase (EC 1.6.99.3)	1863489	1864763
CP072255:1930623-1930634-1930730-1930741	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.1795	1930348	1931124	-		hypothetical protein	1930348	1931124
CP072255:2705693-2705706-2705777-2705790	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.2545	2704322	2707609	-		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2704322	2707609
CP072255:2918179-2918190-2918498-2918509	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.2719	2916364	2918568	-		Protein O-GlcNAcase (EC 3.2.1.169)	2916364	2918568
CP072255:3122812-3122825-3122988-3123001	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.2891	3121982	3126118	-		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	3121982	3126118
CP072255:3172548-3172561-3172847-3172860	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.2925	3172096	3173451	-	alsT_2	Sodium:alanine symporter	3172096	3173451
CP072255:3735174-3735185-3735308-3735319	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3355	3734606	3736120	-	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	3734606	3736120
CP072255:3786727-3786741-3787082-3787096	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3399	3786484	3788211	-		Arabinan endo-1,5-alpha-L-arabinosidase A	3786484	3788211
CP072255:3820117-3820137-3820487-3820507	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3422	3820280	3820516	-		Modification methylase EcoRI (EC 2.1.1.72)	3820280	3820516
CP072255:3923625-3923638-3923875-3923888	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3502	3923063	3924082	-		two-component sensor kinase	3923063	3924082
CP072255:427324-427337-427514-427527	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.362	427167	428084	-	miaA_2	tRNA dimethylallyltransferase (EC 2.5.1.75)	427167	428084
CP072255:4341914-4341927-4342228-4342241	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3852	4341572	4342954	-		FIG00415543: hypothetical protein	4341572	4342954
CP072255:4491488-4491499-4491534-4491545	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.3964	4488891	4492937	-		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	4488891	4492937
CP072255:4561357-4561377-4561870-4561890	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.4012	4560640	4561581	-		hypothetical protein	4560640	4561581
CP072255:4561357-4561377-4561870-4561890	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.4013	4561587	4562204	-		hypothetical protein	4561587	4562204
CP072255:4689354-4689367-4689531-4689544	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.4125	4688229	4690127	-		MutS-related protein, family 1	4688229	4690127
CP072255:557430-557444-557552-557566	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.483	556861	558477	-	susD_1	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	556861	558477
CP072255:821771-821784-821932-821945	997890.6	Bacteroides uniformis CL03T12C37	CP072255	CDS	fig|997890.6.peg.718	821599	821895	-		Thioredoxin	821599	821895
CP072258:1035013-1035032-1035381-1035400	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.938	1035109	1035240	+		Modification methylase EcoRI (EC 2.1.1.72)	1035109	1035240
CP072258:1085613-1085624-1085717-1085728	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.22	1084395	1086237	+		repeat region	1084395	1086237
CP072258:1199625-1199636-1199729-1199740	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.23	1199112	1200962	+		repeat region	1199112	1200962
CP072258:1199625-1199636-1199729-1199740	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1046	1199417	1200889	+		ISNCY family transposase	1199417	1200889
CP072258:1247170-1247181-1247521-1247532	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1097	1246385	1247188	+	kduD	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	1246385	1247188
CP072258:1247170-1247181-1247521-1247532	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1098	1247283	1248524	+		hypothetical protein	1247283	1248524
CP072258:1311516-1311527-1311620-1311631	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.30	1310297	1312145	+		repeat region	1310297	1312145
CP072258:2112694-2112705-2113022-2113033	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1799	2112200	2113096	+		Transcriptional regulator, AraC family	2112200	2113096
CP072258:2769157-2769170-2769275-2769288	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2374	2769153	2770100	+		Putative anti-sigma factor	2769153	2770100
CP072258:284855-284868-285233-285246	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.240	284893	285849	+	pta_1	Branched-chain phosphotransacylase (EC 2.3.1.- )	284893	285849
CP072258:2932445-2932458-2932558-2932571	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2526	2932229	2933314	+	gcvT	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	2932229	2933314
CP072258:304684-304696-304797-304809	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.264	304703	304822	+		hypothetical protein	304703	304822
CP072258:3147375-3147387-3147487-3147499	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.58	3145910	3149432	+		repeat region	3145910	3149432
CP072258:323008-323020-323120-323132	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.8	321508	325039	+		repeat region	321508	325039
CP072258:3261744-3261755-3262058-3262069	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2856	3261842	3262273	+	perR	Peroxide stress regulator; Ferric uptake regulation protein; Fe2+/Zn2+ uptake regulation proteins	3261842	3262273
CP072258:3354811-3354823-3354923-3354935	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.61	3352900	3356436	+		repeat region	3352900	3356436
CP072258:3354811-3354823-3354923-3354935	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2939	3354279	3355277	+		Integrase/recombinase, RitB	3354279	3355277
CP072258:3644994-3645007-3645582-3645595	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.3193	3644717	3646381	+	dtpA	Di-tripeptide/cation symporter	3644717	3646381
CP072258:4376954-4376974-4377222-4377242	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.3907	4377102	4377236	+		hypothetical protein	4377102	4377236
CP072258:4564817-4564839-4565088-4565110	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4073	4564842	4564964	+		hypothetical protein	4564842	4564964
CP072258:4574600-4574613-4574666-4574679	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4085	4574396	4574851	+		FIG00899057: hypothetical protein	4574396	4574851
CP072258:4922068-4922079-4922172-4922183	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.83	4921559	4923401	+		repeat region	4921559	4923401
CP072258:4922068-4922079-4922172-4922183	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4419	4921860	4923332	+		ISNCY family transposase	4921860	4923332
CP072258:5115012-5115023-5115116-5115127	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.84	5113794	5115637	+		repeat region	5113794	5115637
CP072258:5289269-5289281-5289436-5289448	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4712	5288713	5289594	+		hypothetical protein	5288713	5289594
CP072258:5298174-5298185-5298278-5298289	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.91	5296953	5298798	+		repeat region	5296953	5298798
CP072258:547255-547284-547396-547425	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.12	547229	547424	+		repeat region	547229	547424
CP072258:693925-693937-694037-694049	997873.77	Bacteroides caccae CL03T12C61	CP072258	repeat_region	fig|997873.77.repeat.15	691993	695517	+		repeat region	691993	695517
CP072258:693925-693937-694037-694049	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.640	693393	694391	+		Integrase/recombinase, RitB	693393	694391
CP072258:95529-95542-95724-95737	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.86	95162	98335	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	95162	98335
CP072258:1262219-1262239-1262275-1262295	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:1532354-1532373-1532417-1532436	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:2600756-2600775-2601025-2601044	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:302081-302105-302160-302184	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:41077-41096-41410-41429	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:4891589-4891613-4892000-4892024	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:4986481-4986503-4986761-4986783	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:5134468-5134487-5134751-5134770	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:5470050-5470070-5470245-5470265	997873.77	Bacteroides caccae CL03T12C61	CP072258	-1	-1	-1	-1	+	-1	-1	-1	-1
CP072258:1035013-1035032-1035381-1035400	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.939	1035309	1036367	-		Modification methylase EcoRI (EC 2.1.1.72)	1035309	1036367
CP072258:1085613-1085624-1085717-1085728	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.973	1084465	1086120	-		ISNCY family transposase	1084465	1086120
CP072258:1311516-1311527-1311620-1311631	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1146	1310368	1311840	-		ISNCY family transposase	1310368	1311840
CP072258:190769-190781-191141-191153	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.166	190225	191445	-		hypothetical protein	190225	191445
CP072258:2055809-2055820-2055945-2055956	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.1760	2055475	2056869	-		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	2055475	2056869
CP072258:2403292-2403311-2403719-2403738	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2059	2402585	2403523	-		Putative anti-sigma factor	2402585	2403523
CP072258:3006685-3006698-3006835-3006848	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2590	3004285	3006789	-	mutS2	Recombination inhibitory protein MutS2	3004285	3006789
CP072258:3147375-3147387-3147487-3147499	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2750	3147034	3148032	-		Integrase/recombinase, RitB	3147034	3148032
CP072258:323008-323020-323120-323132	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.290	322667	323665	-		Integrase/recombinase, RitB	322667	323665
CP072258:3289775-3289788-3289899-3289912	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2878	3289448	3290023	-		hypothetical protein	3289448	3290023
CP072258:3363286-3363308-3363555-3363577	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.2954	3363309	3363503	-		hypothetical protein	3363309	3363503
CP072258:353856-353869-354343-354356	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.331	353501	355678	-	lagD	Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein	353501	355678
CP072258:3574179-3574190-3574382-3574393	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.3129	3574154	3575464	-		hypothetical protein	3574154	3575464
CP072258:3984652-3984676-3984927-3984951	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.3525	3984825	3984956	-		hypothetical protein	3984825	3984956
CP072258:4588924-4588938-4589460-4589474	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4105	4588373	4590034	-	ltrA_4	Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)	4588373	4590034
CP072258:4801137-4801150-4801378-4801391	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4317	4799444	4801306	-		beta-glycosyl hydrolase	4799444	4801306
CP072258:4816955-4816966-4817625-4817636	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4334	4816857	4818914	-		Outer membrane vitamin B12 receptor BtuB	4816857	4818914
CP072258:499227-499238-499340-499351	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.474	498652	499257	-	rpsD	SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e), zinc-independent	498652	499257
CP072258:5115012-5115023-5115116-5115127	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4570	5113864	5115336	-		ISNCY family transposase	5113864	5115336
CP072258:5298174-5298185-5298278-5298289	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4720	5297026	5298498	-		ISNCY family transposase	5297026	5298498
CP072258:5398163-5398186-5398493-5398516	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4816	5398296	5398520	-		hypothetical protein	5398296	5398520
CP072258:5440270-5440283-5440321-5440334	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.4844	5440173	5440958	-		Polysaccharide export outer membrane protein	5440173	5440958
CP072258:561382-561395-561581-561594	997873.77	Bacteroides caccae CL03T12C61	CP072258	CDS	fig|997873.77.peg.542	560944	564294	-		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	560944	564294
CP073280:1652430-1652462-1652525-1652557	39488.252	Anaerobutyricum hallii strain EHAL	CP073280	repeat_region	fig|39488.252.repeat.153	1652349	1652590	+		repeat region	1652349	1652590
